"Segreteria";"Delegazione";"Provincia";"Comune";"Pop istat";"Attivi";"Non attivi";"Donatori"
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"SERRAVALLE LANGHE";338;1;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"SINIO";519;1;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"SOMANO";376;1;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"SOMMARIVA DEL BOSCO";6363;20;4;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"SOMMARIVA PERNO";2824;1;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"TARANTASCA";2048;4;5;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"TORRE BORMIDA";222;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"TORRE MONDOVI";507;0;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"TORRESINA";63;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"TREISO";804;3;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"TREZZO TINELLA";348;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VALDIERI";959;3;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VALLORIATE";136;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VERDUNO";538;1;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VERNANTE";1249;1;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VEZZA D ALBA";2213;8;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VICOFORTE";3245;8;5;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VIGNOLO";2417;12;16;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VILLAFALLETTO";2895;12;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VILLANOVA MONDOVI";5811;5;4;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VINADIO";717;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI CUNEO";"CN";"VIOLA";433;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"AGLIE";2591;18;12;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"ALBIANO D IVREA";1741;4;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"ALICE SUPERIORE";712;5;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"ALPETTE";268;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"ANDRATE";515;1;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"AZEGLIO";1368;15;8;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BAIRO";812;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BALDISSERO CANAVESE";518;2;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BANCHETTE";3359;30;9;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BARBANIA";1603;6;4;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BARONE CANAVESE";607;9;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BOLLENGO";2078;25;13;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BORGIALLO";550;8;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BORGOFRANCO D IVREA";3776;26;10;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BORGOMASINO";842;5;6;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BOSCONERO";3106;4;10;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BROSSO";477;6;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BUROLO";1273;18;10;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"BUSANO";1545;7;9;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CALUSO";7590;34;26;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CANDIA CANAVESE";1301;5;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CANISCHIO";319;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CARAVINO";1017;5;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CAREMA";770;8;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CASCINETTE D IVREA";1485;20;12;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CASTAGNETO PO";1767;20;12;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CASTELLAMONTE";9996;46;21;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CASTELNUOVO NIGRA";426;2;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CHIAVERANO";2181;35;11;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CHIESANUOVA";223;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CICONIO";364;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CINTANO";266;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"COLLERETTO CASTELNUOVO";351;6;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"COLLERETTO GIACOSA";615;6;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CORIO";3384;3;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"COSSANO CANAVESE";542;3;4;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CUCEGLIO";991;2;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"CUORGNE";10171;36;19;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"FAVRIA";5225;7;11;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"FELETTO";2386;12;7;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"FIORANO CANAVESE";892;3;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"FOGLIZZO";2333;13;8;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"FORNO CANAVESE";3699;18;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"FRASSINETTO";283;4;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"FRONT";1754;3;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"GROSSO";1043;2;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"INGRIA";49;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"ISSIGLIO";414;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"IVREA";24250;353;154;1
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"LEINI";15029;13;8;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"LESSOLO";2025;8;10;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"LEVONE";468;10;8;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"LOCANA";1671;2;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"LOMBARDORE";1657;4;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"LORANZE";1095;13;3;1
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"LUGNACCO";393;2;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"LUSIGLIE";567;0;4;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"MAZZE";4218;30;10;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"MERCENASCO";1257;9;6;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"MEUGLIANO";104;2;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"MONTALENGHE";972;12;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"MONTALTO DORA";3515;28;14;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"MONTANARO";5435;17;4;1
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"NOASCA";186;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"NOMAGLIO";322;0;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"OGLIANICO";1443;8;5;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"ORIO CANAVESE";844;8;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"OZEGNA";1248;0;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PALAZZO CANAVESE";855;12;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PARELLA";490;13;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PAVONE CANAVESE";3847;38;19;1
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PECCO";227;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PEROSA CANAVESE";570;3;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PERTUSIO";778;4;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PIVERONE";1352;22;7;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PONT CANAVESE";3763;11;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PRASCORSANO";799;3;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"PRATIGLIONE";582;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"QUAGLIUZZO";338;3;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"QUASSOLO";363;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"QUINCINETTO";1075;8;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"RIBORDONE";72;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"RIVARA";2748;18;5;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"RIVAROLO CANAVESE";12386;59;43;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"RIVAROSSA";1650;10;5;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"ROCCA CANAVESE";1785;4;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"ROMANO CANAVESE";2960;19;10;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"RONCO CANAVESE";324;2;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"RUEGLIO";773;3;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SALASSA";1767;12;4;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SALERANO CANAVESE";542;4;4;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAMONE";1661;6;4;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN BENIGNO CANAVESE";5596;16;7;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN CARLO CANAVESE";3910;13;6;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN COLOMBANO BELMONTE";376;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN FRANCESCO AL CAMPO";4822;18;6;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN GIORGIO CANAVESE";2692;15;8;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN GIUSTO CANAVESE";3384;16;7;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN MARTINO CANAVESE";866;9;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN MAURIZIO CANAVESE";9496;33;18;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SAN PONSO";273;3;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SCARMAGNO";787;3;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SETTIMO ROTTARO";530;2;7;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SETTIMO VITTONE";1537;15;10;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"SPARONE";1135;3;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"STRAMBINELLO";264;2;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"STRAMBINO";6423;39;19;1
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"TAVAGNASCO";794;2;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"TORRE CANAVESE";587;7;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"TRAUSELLA";139;0;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"TRAVERSELLA";350;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VALPERGA";3204;16;8;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VALPRATO SOANA";119;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VAUDA CANAVESE";1491;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VIALFRE";252;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VICO CANAVESE";900;6;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VIDRACCO";545;8;6;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VILLANOVA CANAVESE";1095;8;8;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VISTRORIO";529;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI IVREA E CANAVESE";"TO";"VOLPIANO";14954;50;21;1
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"BIANDRATE";1174;1;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"BORGOLAVEZZARO";2037;7;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"CAMERI";10862;36;17;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"CASALBELTRAME";1028;7;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"CASALEGGIO NOVARA";904;5;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"CASALINO";1581;2;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"CASALVOLONE";893;2;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"CERANO";6924;17;16;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"GALLIATE";15212;104;48;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"GARBAGNA NOVARESE";1326;6;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"GRANOZZO CON MONTICELLO";1408;3;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"LANDIONA";605;12;5;1
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"MANDELLO VITTA";250;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"NIBBIOLA";766;6;5;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"NOVARA";104363;905;383;16
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"RECETTO";953;4;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"ROMENTINO";5262;15;14;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"SAN NAZZARO SESIA";708;0;5;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"SAN PIETRO MOSEZZO";1988;26;17;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"SOZZAGO";1032;4;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"TERDOBBIATE";508;1;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"TORNACO";875;0;5;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"TRECATE";19898;54;14;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"VESPOLATE";2065;9;2;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"VICOLUNGO";874;12;6;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVARA";"NO";"VINZAGLIO";610;3;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"ALBERA LIGURE";338;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"ARQUATA SCRIVIA";6165;31;14;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"BASALUZZO";2114;17;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"BORGHETTO DI BORBERA";2015;8;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"BOSIO";1227;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"CABELLA LIGURE";577;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"CANTALUPO LIGURE";546;0;3;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"CAPRIATA D ORBA";1960;11;9;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"CARREGA LIGURE";87;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"CARROSIO";491;4;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"FRACONALTO";366;1;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"FRANCAVILLA BISIO";511;1;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"FRESONARA";720;3;9;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"GAVI";4703;32;8;1
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"GRONDONA";554;1;1;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"MONGIARDINO LIGURE";181;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"NOVI LIGURE";28687;308;111;3
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"PASTURANA";1217;17;6;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"ROCCAFORTE LIGURE";154;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"ROCCHETTA LIGURE";217;0;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"SAN CRISTOFORO";608;2;0;0
"DIREZIONE REGIONALE FAI PIEMONTE";"DELEGAZIONE FAI DI NOVI LIGURE";"AL";"SERRAVALLE SCRIVIA";6373;20;6;0
